headline,cleaned_headline,char_count,word_count,avg_word_length,quote_count,exclamation_count,question_mark_count,is_sarcastic
"I will agree science has disproven the literal reading of a number of different scriptures, such as the literal reading of Genesis (which was never meant to be literal to begin with, but that is a different matter).It also might explain why spiritiual beliefs exist for people.However, when it comes to this vaguly defined entity that alledgely created the universe, science has nothing to say about the existance of this alledged supernatural being.",i will agree science has disproven the literal reading of a number of different scriptures such as the literal reading of genesis which was never meant to be literal to begin with but that is a different matterit also might explain why spiritiual beliefs exist for peoplehowever when it comes to this vaguly defined entity that alledgely created the universe science has nothing to say about the existance of this alledged supernatural being,450,73,5.178082191780822,0,0,0,0
"You may see a vast differene, many do not. The ""moral"" grounds for many is simply the justification for their homophobia.",you may see a vast differene many do not the moral grounds for many is simply the justification for their homophobia,121,21,4.809523809523809,2,0,0,0
"Having human DNA does not necessarily make one a human being. Transgenic animals can have human DNA, does that make them human beings.",having human dna does not necessarily make one a human being transgenic animals can have human dna does that make them human beings,134,23,4.869565217391305,0,0,0,0
who would grant anyone the right?the UN? ha!don't make me laugh. the UN only repesent the interests of individual member nations and not the interests of humanity or any particular people ,who would grant anyone the rightthe un hado not make me laugh the un only repesent the interests of individual member nations and not the interests of humanity or any particular people,188,31,5.064516129032258,1,1,2,0
"The man seemed have a thing about prostitutes. I believe he felt it was his God-given destiny to punish them.Cybererratus is a very interesting persona. He manifests a number of very interesting character traits. I don't believe that he likes women very much. In fact, I am rather concerned about how Cybererratus feels about women.Andrea Yates was certifiably insane and her killing of her children had nothing to do with post partum depression.And, she is being punished. She is serving life in prison -- as is Mr. Ridgway.I also find the comparisons that Cybererratus makes to be morally troubling.",the man seemed have a thing about prostitutes i believe he felt it was his godgiven destiny to punish themcybererratus is a very interesting persona he manifests a number of very interesting character traits i do not believe that he likes women very much in fact i am rather concerned about how cybererratus feels about womenandrea yates was certifiably insane and her killing of her children had nothing to do with post partum depressionand she is being punished she is serving life in prison as is mr ridgwayi also find the comparisons that cybererratus makes to be morally troubling,601,99,5.08080808080808,1,0,0,0
"Of course not, but I fail to see how atheists are using science as its god, can you please explain that to me directly? Evolution doesn't refute god at all. In fact with evolution, intelligent design is entirely possible. But that still doesn't make it science.",of course not but i fail to see how atheists are using science as its god can you please explain that to me directly evolution does not refute god at all in fact with evolution intelligent design is entirely possible but that still does not make it science,261,46,4.695652173913044,2,0,1,0
"So ban guns? That is like curing the headache by cutting off the head. Why not make it a crime to sell a gun privately. Perhaps make it a legal requirement to go to a licensed firearms dealer who at no charge to the parties other than the cost of the background check run the potential buyer through the database. I would certainly be willing to do this. As a responsible gun owner, I would hate to think that the firearm I was going to sell to someone might be going to a felon, or someone likely to use it to commit a crime. ",so ban guns that is like curing the headache by cutting off the head why not make it a crime to sell a gun privately perhaps make it a legal requirement to go to a licensed firearms dealer who at no charge to the parties other than the cost of the background check run the potential buyer through the database i would certainly be willing to do this as a responsible gun owner i would hate to think that the firearm i was going to sell to someone might be going to a felon or someone likely to use it to commit a crime,527,104,4.0673076923076925,0,0,1,0
Because A BALANCE needed to be struck! It doesn't go entirely in either direction. We need to balance the right to revolt against an unjust govt. with the problems created when everyone owns assualt rifles and bazookas and we have no registration. Either extreme presents a problem.,because a balance needed to be struck it does not go entirely in either direction we need to balance the right to revolt against an unjust govt with the problems created when everyone owns assualt rifles and bazookas and we have no registration either extreme presents a problem,282,47,5.0212765957446805,1,1,0,0
"So Pat is an example of gonadal dysgenesis (or an intersexual.) Are you sure it is correct to describe this condition as being ""made-up of two genetically distinct people""? Is is not the case that Pat is one genetically distinct person made up of two complete chromosome sets?",so pat is an example of gonadal dysgenesis or an intersexual are you sure it is correct to describe this condition as being madeup of two genetically distinct people is is not the case that pat is one genetically distinct person made up of two complete chromosome sets,276,48,4.770833333333333,2,0,2,0
"Well why not start at the beginning?
 
 Handy Dinosaur Answer Book",well why not start at the beginning handy dinosaur answer book,68,11,4.818181818181818,0,0,1,0
"Unfortunately Democrats have a credibility problem. Many Pro-gun Democrats have been elected, and America is giving them a chance, but apparently they do not believe Obama because of his past Anti-gun support and votes. However   Ms. Feinstein's comments about waiting for the correct timing to bring up gun control  did not help the creditability problem either. I guess only time will tell.",unfortunately democrats have a credibility problem many progun democrats have been elected and america is giving them a chance but apparently they do not believe obama because of his past antigun support and votes however ms feinsteins comments about waiting for the correct timing to bring up gun control did not help the creditability problem either i guess only time will tell,392,62,5.290322580645161,1,0,0,0
"Atheism doesn't have that standard because it's not that encompassing a thought. All athiesm is, is a lack of theism, period. It says nothing about morals or ethics. Your typical athiest, though, looks within to find what's moral or ethical and it usually just stems from what's acceptable behavior within the human species. This is also where religion gets its morality and ethics. But times change, and eating shellfish won't kill you, and eating meat on friday won't make the farmers go broke, so the morals and ethics change to fit the society.",atheism does not have that standard because it is not that encompassing a thought all athiesm is is a lack of theism period it says nothing about morals or ethics your typical athiest though looks within to find what is moral or ethical and it usually just stems from what is acceptable behavior within the human species this is also where religion gets its morality and ethics but times change and eating shellfish will not kill you and eating meat on friday will not make the farmers go broke so the morals and ethics change to fit the society,548,93,4.903225806451613,6,0,0,0
"If theres no proof that its genetic, then how can one say, with any degree of certainty, that it isnt a matter of choice? The professor attempts to discredit choice by stating there's no proof it is and promote genetics even without any scientific basis to do so. His selective use of ""lack of proof"" as his main criteria is dubious as a result. Some make the claim that nobody would choose to be gay because of all of the psychological baggage that comes with it. The teasing from straights, the parental pressure, etc., but we know that rebellious teens will do a lot of anti-social things by choice, so that argument doesnt fly.",if theres no proof that its genetic then how can one say with any degree of certainty that it isnt a matter of choice the professor attempts to discredit choice by stating there is no proof it is and promote genetics even without any scientific basis to do so his selective use of lack of proof as his main criteria is dubious as a result some make the claim that nobody would choose to be gay because of all of the psychological baggage that comes with it the teasing from straights the parental pressure etc but we know that rebellious teens will do a lot of antisocial things by choice so that argument doesnt fly,631,114,4.543859649122807,3,0,1,0
"He don't, billsco, and better not try to, imo.If I were to base my job on some religion(s), then I wouldn't be manufacturing bombs and ammo.But, these people need to check in with their religion a little closer. If they use The Holy Bible as a guide, then they better read it a little closer. The Bible says that if you're sick, seek a doctor.If you don't like what a doctor says, go to another. If he gives you a prescription, go get it filled. If Jack's Drug Store won't fill it, go to Ajax Drugs, etc, etc.You can't force morality on anyone, anyway. At least that's what I've found...and I don't do it for a living.On edit: How do you edit a poll? I meant to click on ""NO"", but I hit ""Don't Know""I feel like one of Bill Cosby's kids.... :)",he do not billsco and better not try to imoif i were to base my job on some religions then i would not be manufacturing bombs and ammobut these people need to check in with their religion a little closer if they use the holy bible as a guide then they better read it a little closer the bible says that if you are sick seek a doctorif you do not like what a doctor says go to another if he gives you a prescription go get it filled if jacks drug store will not fill it go to ajax drugs etc etcyou cannot force morality on anyone anyway at least that is what i have foundand i do not do it for a livingon edit how do you edit a poll i meant to click on no but i hit do not knowi feel like one of bill cosbys kids,742,143,4.195804195804196,16,0,1,0
"Bad, bad, bad. :( 1) Reducing meat consumption will create a change towards more agricultural farming which is more sustainable for humans and the environment.1) Some, perhaps all ""Livestock feed"" is actually edible for humans; GM maize is regularly consumed in the US and Mexico.2) One does not have to consume those foods as there are thousands of plant foods that can be eaten.",bad bad bad reducing meat consumption will create a change towards more agricultural farming which is more sustainable for humans and the environment some perhaps all livestock feed is actually edible for humans gm maize is regularly consumed in the us and mexico one does not have to consume those foods as there are thousands of plant foods that can be eaten,380,64,4.953125,2,0,0,0
"As I understand, Scalia and Thomas are some of the most conservative members of the court.",as i understand scalia and thomas are some of the most conservative members of the court,90,16,4.6875,0,0,0,0
"No one insists they are ""descendants"". No one insists they are ancestors either. Rather, they are viewed as an offshoot of the branch that led to H. sapiens sapiens (i.e.-us). Just like your cousins are neither your ancestors or your descendants.",no one insists they are descendants no one insists they are ancestors either rather they are viewed as an offshoot of the branch that led to h sapiens sapiens ieus just like your cousins are neither your ancestors or your descendants,246,41,5.024390243902439,2,0,0,0
"You can check the statistical relationship between dozens of variables, not the effects of them.For example if I correlated left hand strength with right hand strength across a billion individuals I would probably find a correlation of about 0.93, however this relationship is not causal, cutting off one hand will not result in a 90% strength reduction in the other.Correlational studies like this one can not determine cause and effect.",you can check the statistical relationship between dozens of variables not the effects of themfor example if i correlated left hand strength with right hand strength across a billion individuals i would probably find a correlation of about however this relationship is not causal cutting off one hand will not result in a strength reduction in the othercorrelational studies like this one can not determine cause and effect,438,70,5.271428571428571,0,0,0,0
"Very sad news. I'm gonna have to say that if I was talking to the assemblyman that they quoted said that to my face, I'd tell the little bigot that his filthy viewpoint sounds exactly like the arguments used against interracial marriage, against civil rights for blacks, women, and various minorities, and also against ending slavery.",very sad news i am gonna have to say that if i was talking to the assemblyman that they quoted said that to my face i would tell the little bigot that his filthy viewpoint sounds exactly like the arguments used against interracial marriage against civil rights for blacks women and various minorities and also against ending slavery,334,56,4.982142857142857,2,0,0,0
"Well you think wrong. The Second Amendment is individual, it's tied to all lawful uses of firearms, and the game is over. You lost.",well you think wrong the second amendment is individual it is tied to all lawful uses of firearms and the game is over you lost,131,24,4.5,1,0,0,0
"And yet you can offer nothing to show it's impossible! It most certainly is a plausible explaination! Fairytale?!? Don't think so, a logical path for the developement of the avian lung.",and yet you can offer nothing to show it is impossible it most certainly is a plausible explaination fairytale do not think so a logical path for the developement of the avian lung,185,31,5.0,2,3,2,0
"And you've never hesitated to make it sound like we want to do away with law, when in fact, we're just pointing out that criminals won't follow them if they're passed.",and you have never hesitated to make it sound like we want to do away with law when in fact we are just pointing out that criminals will not follow them if they are passed,167,31,4.419354838709677,4,0,0,0
"This seems to be the central argument: the article continues to give many examples of moral disapproval of neglecting or murdering your children. However, it ignores the fact that parenthood is a relationship which is not defined simplistically by genetic relation or by being in the womb (it is unclear if he thinks surrogate mothers should be able to have abortions).We can be prosecuted for neglecting an adopted child or step-child, or anyone we have parental responsibility for. On the other hand, if a person gives their child up for adoption then they cannot be charged with negligence if the child is deserted by its new parents.One interesting part:",this seems to be the central argument the article continues to give many examples of moral disapproval of neglecting or murdering your children however it ignores the fact that parenthood is a relationship which is not defined simplistically by genetic relation or by being in the womb it is unclear if he thinks surrogate mothers should be able to have abortionswe can be prosecuted for neglecting an adopted child or stepchild or anyone we have parental responsibility for on the other hand if a person gives their child up for adoption then they cannot be charged with negligence if the child is deserted by its new parentsone interesting part,658,109,5.045871559633028,0,0,0,0
"You answered the first one already... it is a 'cartoon'. It showed that just as one was out-lawed, the other was born. You decide what to believe from this.By the way...""Lockheed Martin is a global leader in the design, development and production of missiles and missile defense solutions for the United States and its allies around the world. The goal: Defend against attacks by ballistic missiles, cruise missiles and other airborne threats.""http://www.lockheedmartin.com/wms/fi...=0&ti=0&sc=400",you answered the first one already it is a cartoon it showed that just as one was outlawed the other was born you decide what to believe from thisby the waylockheed martin is a global leader in the design development and production of missiles and missile defense solutions for the united states and its allies around the world the goal defend against attacks by ballistic missiles cruise missiles and other airborne threatshttpwwwlockheedmartincomwmsfitisc,497,72,5.916666666666667,4,0,0,0
Dealing with a designated nuisance species isn't the same thing as hunting. It's wildlife management.,dealing with a designated nuisance species is not the same thing as hunting it is wildlife management,101,15,5.8,2,0,0,0
"Yet Bush's military record is downright questionable, as well as his Saudi Links, not to mention his business failures.",yet bushs military record is downright questionable as well as his saudi links not to mention his business failures,119,19,5.315789473684211,1,0,0,0
"Besides the hundreds of cases in which such things are directly observed, I guess you're right.",besides the hundreds of cases in which such things are directly observed i guess you are right,95,16,5.0,1,0,0,0
"Lots of makers are still churning out lever action rifles. I am sad to see Winchester closed, but sad feelings is not a good financial reason to keep a poorly run company open.",lots of makers are still churning out lever action rifles i am sad to see winchester closed but sad feelings is not a good financial reason to keep a poorly run company open,176,33,4.363636363636363,0,0,0,0
"18-19 year olds anyway. It's still illegal for over the counter under the age of 18.
 
 
 Wait a minute, I fail to see how it not being availible will affect teenagers doing it or not.",year olds anyway it is still illegal for over the counter under the age of wait a minute i fail to see how it not being availible will affect teenagers doing it or not,187,35,4.142857142857143,1,0,0,0
"Ok, now I'd like to know why Lappster thinks evolution has anything to do with morality? Do you actually know what evolution is Lappster?",ok now i would like to know why lappster thinks evolution has anything to do with morality do you actually know what evolution is lappster,137,24,4.75,1,0,2,0
"Sorry, but what you do not realize is that we kicked out European forms of government in 1776. We saved European governments in WW2. The USA was the very FRIST government ever to be rulled by common and free men. When the USA first had the vote, Europe still had kings and emperors. Europe has become more like the USA and needs to work harder to become more like the USA. The USA had true freedom for more than 100 years before Europe started to get rid of their kings. In a few European countries they still have thier kings. I do not want to see a return of kings the the USA. Europe is almost like the USA, they just need to try a little harder.",sorry but what you do not realize is that we kicked out european forms of government in we saved european governments in ww the usa was the very frist government ever to be rulled by common and free men when the usa first had the vote europe still had kings and emperors europe has become more like the usa and needs to work harder to become more like the usa the usa had true freedom for more than years before europe started to get rid of their kings in a few european countries they still have thier kings i do not want to see a return of kings the the usa europe is almost like the usa they just need to try a little harder,649,127,4.118110236220472,0,0,0,0
"Because the theory of evolution is the result of science and therefore should be taught in science class.
 
 ID is NOT science and therefore should NOT be taught in science class.
 
 It's that simple.",because the theory of evolution is the result of science and therefore should be taught in science class id is not science and therefore should not be taught in science class it is that simple,204,34,4.735294117647059,1,0,0,0
"Upon reviewing the golden rule ""do unto others as you would have them do unto you"" I see nothing of any other 'side.' It's very clear--treat others the way you'd want to be treated. No one wants to be treated badly, so if you follow the golden rule, you'll be benevolent.",upon reviewing the golden rule do unto others as you would have them do unto you i see nothing of any other side it is very cleartreat others the way you would want to be treated no one wants to be treated badly so if you follow the golden rule you will be benevolent,271,51,4.333333333333333,7,0,0,0
"Ever heard of gravitational lensing?
 It was the FIRST test of general relavtivity back in 1919.
 http://archive.ncsa.uiuc.edu/Cyberia/NumRel/EinsteinTest.html",ever heard of gravitational lensing it was the first test of general relavtivity back in httparchivencsauiuceducyberianumreleinsteintesthtml,161,17,8.294117647058824,0,0,1,0
"btw, i'm 17... well, 18... (almost yay!)
 
 bullsh*t. you do get critized for tlaking about god... any other god other than the christian god that is.",btw i am well almost yay bullsht you do get critized for tlaking about god any other god other than the christian god that is,152,26,4.6923076923076925,1,1,0,0
I believe once you have the rights granted persons that they may not be taking away because you are asleep or in a coma. Not unless of course it can be shown that higher brain activity has ceased and there is no reasonable expectation that it could return,i believe once you have the rights granted persons that they may not be taking away because you are asleep or in a coma not unless of course it can be shown that higher brain activity has ceased and there is no reasonable expectation that it could return,255,48,4.333333333333333,0,0,0,0
"I see. So you must be a female to know for a fact that this is false. Actually I'm not interested in that kind of science and I don't care. I haven't seen the papers but I suspect the book was written for mercenary reasons. What does that have to do with cosmology, physics, astrophysics, geology, molecular biology, genetics and on and on? Someone mentioned that you seem to mistrust science and it seems that you do.",i see so you must be a female to know for a fact that this is false actually i am not interested in that kind of science and i do not care i have not seen the papers but i suspect the book was written for mercenary reasons what does that have to do with cosmology physics astrophysics geology molecular biology genetics and on and on someone mentioned that you seem to mistrust science and it seems that you do,418,77,4.441558441558442,3,0,1,0
Explained away means what? If you don't agree with the mainstream you are wrong. He has not been refuted and he has lots of pictures. Why not go to his site and look?,explained away means what if you do not agree with the mainstream you are wrong he has not been refuted and he has lots of pictures why not go to his site and look,166,33,4.0606060606060606,1,0,2,0
"If we bankrupt the country, the war on terror won't be the reason. Wasteful domestic spending is the only reason we have trouble funding the war on terror. We need to get intellegent with domestic spending. We could start with the $7 billion EPA.",if we bankrupt the country the war on terror will not be the reason wasteful domestic spending is the only reason we have trouble funding the war on terror we need to get intellegent with domestic spending we could start with the billion epa,246,44,4.613636363636363,1,0,0,0
"Actually, the more educated a person is, the less likely he is to be a creationist. Creationists tend to be semi-literate (poorly educated), rural, poor, and female.",actually the more educated a person is the less likely he is to be a creationist creationists tend to be semiliterate poorly educated rural poor and female,165,27,5.148148148148148,0,0,0,0
"It is not only supposedly ""junk DNA"" that was used for these kind of arguments. The vertebrate eye has been preached to be a bad design. Why? Why is it a bad design?
 
 The human eye contain bona fide optical fibers to conduct light (nice illustration). B",it is not only supposedly junk dna that was used for these kind of arguments the vertebrate eye has been preached to be a bad design why why is it a bad design the human eye contain bona fide optical fibers to conduct light nice illustration b,257,47,4.382978723404255,2,0,2,0
Well I'm not arguing that this is adaptation...I have never said that.. What I am saying is the environment -- in this case diet is the cause for these traits to emerge in offspring.....but like I said earlier ToE does not admit that the diet or any enviornmental variable can influence traits in offspring. Traits are dictated by genes and genes are closed off from the enviornment. This is the basic dogma of Weismann's barrier. I'm not necessarily calling this evolution....I'm just simply pointing out that acquired traits can be inherited. There is no other way to describe this other than Lamarckism. Do you disagree that The inheritance of acquired characteristics is simply changes in physiology acquired over the life of an organism that are transmitted to offspring?,well i am not arguing that this is adaptationi have never said that what i am saying is the environment in this case diet is the cause for these traits to emerge in offspringbut like i said earlier toe does not admit that the diet or any enviornmental variable can influence traits in offspring traits are dictated by genes and genes are closed off from the enviornment this is the basic dogma of weismanns barrier i am not necessarily calling this evolutioni am just simply pointing out that acquired traits can be inherited there is no other way to describe this other than lamarckism do you disagree that the inheritance of acquired characteristics is simply changes in physiology acquired over the life of an organism that are transmitted to offspring,776,128,5.0703125,4,0,1,0
"But not all ""designs"" are manufactured. Take the repetitive ridges of sand on a beach. They are created by the motion of the water. Shall I remind you of the humorous story about the ""image of Jesus"" that attracted much attention, yet turned out to be a coincidence of shadows? This is why I insist upon your defining the terms you're using.",but not all designs are manufactured take the repetitive ridges of sand on a beach they are created by the motion of the water shall i remind you of the humorous story about the image of jesus that attracted much attention yet turned out to be a coincidence of shadows this is why i insist upon your defining the terms you are using,341,62,4.516129032258065,5,0,1,0
"Thanks for the link it was an interesting read.I found the comment in the second to last paragraph most intriguing:'Scientists have also identified the smallest number of genes required to sustain life in a bacterial cell (about 350). If they can overcome the many technical hurdles of building a wholly artificial cell in the lab, it is conceivable they could ""create"" - albeit simple - ""life"". 'Who knows what that line of research might lead us to?",thanks for the link it was an interesting readi found the comment in the second to last paragraph most intriguingscientists have also identified the smallest number of genes required to sustain life in a bacterial cell about if they can overcome the many technical hurdles of building a wholly artificial cell in the lab it is conceivable they could create albeit simple life who knows what that line of research might lead us to,451,77,4.87012987012987,6,0,1,0
"First, I didn't say everyone in the world was religious, I said everyone in the world believed in A god. Second, the majority of the world believes there is a god, and the others don't want to believe (hope there isn't) a god and/or they believe they themselves are the only god of their body.",first i did not say everyone in the world was religious i said everyone in the world believed in a god second the majority of the world believes there is a god and the others do not want to believe hope there is not a god andor they believe they themselves are the only god of their body,293,55,4.345454545454546,3,0,0,0
"But same-sex marriage is NOT a fundamental right at this point. THAT'S what up for vote in the first place. You are assuming the premise before the premise has even been decided. If a non-handicapped person gets mad because they aren't getting disability and others' are, and those who prefer to protect disability try to do so by putting it to a vote, it's pretty disingenuous for the non-handicapped person to say ""voting on fundamental rights like disability is fundamentally flawed"". Disability may be a fundamental right for some people, but the issue is whether or not it is for ALL people.",but samesex marriage is not a fundamental right at this point that is what up for vote in the first place you are assuming the premise before the premise has even been decided if a nonhandicapped person gets mad because they are not getting disability and others are and those who prefer to protect disability try to do so by putting it to a vote it is pretty disingenuous for the nonhandicapped person to say voting on fundamental rights like disability is fundamentally flawed disability may be a fundamental right for some people but the issue is whether or not it is for all people,596,102,4.852941176470588,6,0,0,0
"This does not mean that the column is fantastic nor imaginative. It may very well be that not all areas of the earth accumulated all types of rock that form the column; this does not mean that the years at which similar columns were deposited in different places in the world are not similar. And of course, even if the Geologic column is not true, this provides no evidence of creationism.",this does not mean that the column is fantastic nor imaginative it may very well be that not all areas of the earth accumulated all types of rock that form the column this does not mean that the years at which similar columns were deposited in different places in the world are not similar and of course even if the geologic column is not true this provides no evidence of creationism,390,71,4.507042253521127,0,0,0,0
"Okay, here is how it went: God made the animals. He said,""Hey, Adam needs a helper."" He brought the animals to Adam to name. He couldn't find a helper for Adam. He then took a rib out of Adam's side to create Eve. This was done on the sixth day. God created them both on the sixth day, Adam first, then Eve out of Adam's side after he had Adam name the animals.",okay here is how it went god made the animals he saidhey adam needs a helper he brought the animals to adam to name he could not find a helper for adam he then took a rib out of adams side to create eve this was done on the sixth day god created them both on the sixth day adam first then eve out of adams side after he had adam name the animals,361,73,3.958904109589041,5,0,0,0
"A lot of work has been done on that topic. I would recommend reading Debating Design from Darwin to DNA It is a monster of a book, but it is definitely worth the read.",a lot of work has been done on that topic i would recommend reading debating design from darwin to dna it is a monster of a book but it is definitely worth the read,167,34,3.9411764705882355,0,0,0,0
I know that. And it does not say when a fetus becomes a human being.,i know that and it does not say when a fetus becomes a human being,68,15,3.6,0,0,0,0
Well we assume a right to your own body here. It is also important for you to justify why there should be a difference in human and person and then justify why doing so this time is different from when this was previously done in history.I guess I don't agree with the idea that you have no rights until you can prove you should have them...if this is the standard then we are all in trouble.,well we assume a right to your own body here it is also important for you to justify why there should be a difference in human and person and then justify why doing so this time is different from when this was previously done in historyi guess i do not agree with the idea that you have no rights until you can prove you should have themif this is the standard then we are all in trouble,392,76,4.171052631578948,1,0,0,0
"You contradict yourself. If the earth was then much as it is today, then there isn't enough water on earth to cover it in any fashion. I have done the math. Do you have any idea of how high the Himalayas, the Alps, the Andes, and the Rockies are? Besides, the Bible talks about a flood that lasted a year, not a series of tsunamis.",you contradict yourself if the earth was then much as it is today then there is not enough water on earth to cover it in any fashion i have done the math do you have any idea of how high the himalayas the alps the andes and the rockies are besides the bible talks about a flood that lasted a year not a series of tsunamis,331,65,4.107692307692307,1,0,1,0
"Indeed. And that fact makes the old creationist plum about how evolutionary theory is dogmatic or that evolutionary biologists aren't allowed to disagree with ""standard"" theory a laugh. Clearly, evolutionary biologists disagree and those disagreements are published openly. Science makes progress by questioning and disagreement.",indeed and that fact makes the old creationist plum about how evolutionary theory is dogmatic or that evolutionary biologists are not allowed to disagree with standard theory a laugh clearly evolutionary biologists disagree and those disagreements are published openly science makes progress by questioning and disagreement,329,45,6.333333333333333,3,0,0,0
"Acutally global warming causes it to be hotter in the summer and colder in the winter, which is bad for any living thing.",acutally global warming causes it to be hotter in the summer and colder in the winter which is bad for any living thing,121,23,4.304347826086956,0,0,0,0
"What do you mean by 'Yet it still stands'? Are you saying that it has ultimate authority, or it is simply a cultural fairy tale that so many are frightened to discard?",what do you mean by yet it still stands are you saying that it has ultimate authority or it is simply a cultural fairy tale that so many are frightened to discard,167,32,4.25,2,0,2,0
"If I call somebody ""male"", that restricts no rights from them.It doesn't require they go to a separate place to get their rights.And quite frankly, insisting on keeping one definition FOR A RIGHT (at the exclusion of gays) is ""satisfying the ego"" of the homophobic group.",if i call somebody male that restricts no rights from themit does not require they go to a separate place to get their rightsand quite frankly insisting on keeping one definition for a right at the exclusion of gays is satisfying the ego of the homophobic group,271,46,4.913043478260869,5,0,0,0
"You are assuming that the TOE of evolution has remained static since Darwins time.I have to say that is false. We have 150 years of experimental data beyond that. In addition, we not only have the arguement from homology, but we have genetic data to back it up. So sorry, but you struck out.",you are assuming that the toe of evolution has remained static since darwins timei have to say that is false we have years of experimental data beyond that in addition we not only have the arguement from homology but we have genetic data to back it up so sorry but you struck out,291,54,4.407407407407407,0,0,0,0
I think her point was that the pope is biased because he's catholic.,i think her point was that the pope is biased because he is catholic,68,13,4.3076923076923075,1,0,0,0
"Yet according to PP themselves, they provide FAR more abortions and EC services than any of their other services. :PPPFA Services (2002-2003)Surgical abortions: 227,385 Emergency contraception: 633,756 Prenatal care: 15,860 Adoption referrals: 1,963 (Source: www.plannedparenthood.org)",yet according to pp themselves they provide far more abortions and ec services than any of their other services pppfa services surgical abortions emergency contraception prenatal care adoption referrals source wwwplannedparenthoodorg,285,35,7.171428571428572,0,0,0,0
"Well, if burglars want to steal guns then it makes sense that they would be likely to target the homes of gun owners. And the source is from the recently published book Evaluating Gun Policy which you can read and review. The source is listed at the bottom.",well if burglars want to steal guns then it makes sense that they would be likely to target the homes of gun owners and the source is from the recently published book evaluating gun policy which you can read and review the source is listed at the bottom,257,48,4.375,0,0,0,0
"But the fact remains that guns are, by design, weapons.",but the fact remains that guns are by design weapons,55,10,4.6,0,0,0,0
"No it doesn't!It cost way more money in appeals than it does to excute someone. WE the taxpayers pay for legal represenatation for them and us, plus the cost of keeping them in jail. The appelas process alone costs the tax payers millions.It is far more expensive to kill them than to leave them in jail with no chance of parole.",no it does notit cost way more money in appeals than it does to excute someone we the taxpayers pay for legal represenatation for them and us plus the cost of keeping them in jail the appelas process alone costs the tax payers millionsit is far more expensive to kill them than to leave them in jail with no chance of parole,329,61,4.409836065573771,1,1,0,0
"Again, true. But that doesn't take into account that there are two populations under consideration.",again true but that does not take into account that there are two populations under consideration,99,15,5.666666666666667,1,0,0,0
Evolution doesn't explain the event. The event is an example of evolution - a change in the frequency of alleles in a populatioin over time. The explanation may or may not be evolution by natural selection. You merely asserted that based on your imagined case.,evolution does not explain the event the event is an example of evolution a change in the frequency of alleles in a populatioin over time the explanation may or may not be evolution by natural selection you merely asserted that based on your imagined case,260,45,4.8,1,0,0,0
"But then, you are obviously scientifically illiterate. Why don't you think that the panal of scientists who were hired to write the standards know better than you? It is, after all, their field.",but then you are obviously scientifically illiterate why do not you think that the panal of scientists who were hired to write the standards know better than you it is after all their field,194,33,4.909090909090909,1,0,1,0
"I'm sorry, but that's not what my version said.""No one who has been emasculated by crushing or cutting may enter the assembly of the LORD ."" Emasculated = castrated Emasculation was not an accident. (What this verse has to do with the death penalty is beyond me.)",i am sorry but that is not what my version saidno one who has been emasculated by crushing or cutting may enter the assembly of the lord emasculated castrated emasculation was not an accident what this verse has to do with the death penalty is beyond me,263,47,4.617021276595745,4,0,0,0
"Well be cynical if you want, if someone in your family had done as you ascribed you wouldn't be here to be so glib. Nor would the human race or any other species where penile-vaginal sex takes place. I guess all those years of biological reproduction show it. You will also notice I didn't make it an absolute statement. I said ""minimal or negligable physical damage"".I understand that female biology undergoes truama too during sex, the fact is the trauma of vaginal sex i.....1. more forgiving and 2. Obviously possible of greater/important final result. And um, like with lesbian activities, the size of the ""peg"" also matters so how do you know lesbian activities are a lot less harmful.",well be cynical if you want if someone in your family had done as you ascribed you would not be here to be so glib nor would the human race or any other species where penilevaginal sex takes place i guess all those years of biological reproduction show it you will also notice i did not make it an absolute statement i said minimal or negligable physical damagei understand that female biology undergoes truama too during sex the fact is the trauma of vaginal sex i more forgiving and obviously possible of greaterimportant final result and um like with lesbian activities the size of the peg also matters so how do you know lesbian activities are a lot less harmful,691,119,4.815126050420168,6,0,0,0
I think you are entirely correct. From the page VOR linked:,i think you are entirely correct from the page vor linked,59,11,4.454545454545454,0,0,0,0
"Why don't we do the same for straight marriages then?Why doesn't a straight couple that gets married in Colorado, and then moves to Virginia, have to get their divorce ""remotely"" from Virginia.Or maybe you should start thinking about what AUTHORITY Colorado has to grant a divorce to Virginian RESIDENTS.",why do not we do the same for straight marriages thenwhy does not a straight couple that gets married in colorado and then moves to virginia have to get their divorce remotely from virginiaor maybe you should start thinking about what authority colorado has to grant a divorce to virginian residents,304,49,5.224489795918367,4,0,1,0
"Actually, it hasn't. Phylogenetic analysis has no relevance to Occam's Razor. Further, DNA for all organisms is the same until you examine specific sequences. It isn't that the DNA is different, what matters is the the sequence of the bases is different.",actually it has not phylogenetic analysis has no relevance to occams razor further dna for all organisms is the same until you examine specific sequences it is not that the dna is different what matters is the the sequence of the bases is different,254,42,5.071428571428571,3,0,0,0
And he has still yet to provide one. If more gun-control means more lives saved then more gun-control means more self preservation.,and he has still yet to provide one if more guncontrol means more lives saved then more guncontrol means more self preservation,131,22,5.0,0,0,0,0
"The purpose of the Bill of Rights.
Preamble to the Bill of Rights",the purpose of the bill of rights preamble to the bill of rights,66,13,4.076923076923077,0,0,0,0
